"datNorm" "datExp"
-1.40444428806547 0.952332969698664
-3.27229280196093 0.0951246687664721
-2.69624704648765 0.229143006644834
-4.0030304374376 0.0230427622631731
-1.45506043253897 0.910371333425716
-2.39432849296681 0.339136787289525
-2.23834346639474 0.408713238053407
-1.92400771881251 0.578080722253729
-0.261829265795564 2.24583225893763
-1.05026262140602 1.28106658969334
-2.37256892437887 0.348297117511772
-1.57596600169109 0.815062815004773
-1.95445356234257 0.559887027178127
-2.82961390183426 0.190001264057587
-2.00406915671177 0.531079824594796
-3.00600488499121 0.146174123427344
-2.70427558392776 0.226631648598978
-1.87369609792244 0.609017432639517
-4.05830201670848 0.0203759632440389
-4.02170792923779 0.022110479762577
-2.6479845594649 0.24467234061935
-0.825521293988941 1.5225502157924
-1.44034557813923 0.922443675654705
-3.86097559105571 0.0312745051686332
-2.52730491472371 0.286849915955445
-2.56836254379942 0.271952181951817
-2.84917349521004 0.184709219329314
-1.83562862153899 0.633154825765015
-1.73348405304433 0.701079156755931
-1.79408940592513 0.660218892940644
-2.23957300314756 0.408128660050221
-1.86217203472376 0.616257776925672
-1.3474716962457 1.0010404704487
-1.25721566649589 1.08144035635157
-1.95272102688424 0.560911753366033
-3.39400336387806 0.0770414766257805
-1.12353387929124 1.20792955829278
-2.33464076468817 0.364681507801111
-1.0044110684911 1.32822224740246
-1.8050749961349 0.652987387671702
-2.01355127251502 0.525692171343156
-1.93242753141111 0.573009674411528
-1.72485778500091 0.707028763012963
-0.936494054079343 1.40005095567467
-3.23524392685335 0.101242299116866
-2.30981948985086 0.375694361393664
-4.99630008972054 0.00173110268155908
-3.94227625072315 0.0263074125988374
-0.731919982465164 1.63087989433398
-1.50256657748461 0.872099998162556
-1.67378862175164 0.742940872179964
-3.59401651632618 0.0533440585024264
-2.41292651789599 0.33144432411085
-1.32882899900542 1.01732069089383
-1.40146603037235 0.954840313738477
-1.28039087760863 1.06041453363683
0.174142204842405 2.92480574213289
-0.890288324556821 1.450278317078
-2.98103316236531 0.151860840580624
-1.64271123653071 0.765375891401733
-2.8506771888333 0.184306986947595
-1.55803446148691 0.828763952400251
-1.12945840446877 1.20213444398003
-1.95271062149524 0.560917911594052
-2.54120408754463 0.281742234272418
-3.75799450371472 0.0386618170053392
-1.04351966448963 1.2879340680961
-2.0464612040197 0.50728349934604
-1.16370441923996 1.16898221523823
-2.12625369943092 0.464499234435392
-1.56474861731098 0.823616221772374
-3.02362919489439 0.142259081274241
-3.52554411584525 0.0606810580282927
-1.91011423756249 0.58651485160203
-2.53676671864026 0.283365687203753
-1.9909043670329 0.538622357492281
-2.74238416914966 0.214986452018759
-0.538948866298273 1.86888059821861
-4.63841730770257 0.00483688133328292
-1.08103042675237 1.25002395904672
-0.645234130574639 1.73533554585311
-2.80359608511378 0.197214763100809
-0.834512536917568 1.51238627644408
-3.34171068299053 0.0844441403889116
-0.886004002066576 1.45499161383936
-4.09621780775294 0.0187017228402273
-1.17958367495919 1.15380962480613
-1.38673464498749 0.967305302323262
-2.22219578652311 0.416445043970977
-1.81366128568783 0.647372421864893
-2.15479295036661 0.449822821914519
-3.72301268377623 0.041476590476754
-2.23092093524929 0.412254699854867
-2.43151206417458 0.323882060940384
-3.50458029164067 0.0630828269398666
-1.39656159229824 0.958978589722929
-1.48966529058487 0.882387442558964
-2.56454265314905 0.273314057387508
-2.85118204908217 0.18417208559237
-2.17558198424699 0.43933674363303
-2.1040531473145 0.476142664412144
-3.32286048641237 0.0872460653698401
-2.6670160010722 0.238459455521873
-3.01893513708697 0.143293920854601
-2.35130153074994 0.357418597382869
-1.35847991132128 0.991506669711585
-2.39504607218816 0.338837650824719
-2.22318825924365 0.415966904781472
-3.25626154413321 0.0977352827100477
-1.2622190224228 1.07687862823656
-1.76623248616343 0.678796447960155
-2.62871171663645 0.251083753814271
-2.36883026286883 0.349888512973345
-1.71687022810122 0.712567749651161
-2.72235045406465 0.221051907280817
-1.36578664908999 0.985211067350999
-0.18274057349679 2.36113490448221
-2.2792722667282 0.389566988675683
-3.79884529333411 0.0355757743594942
-2.93488830290824 0.162808437973439
-2.07045233537034 0.494145992087355
-1.81781708576145 0.6446664369419
-0.853102672130434 1.49150545822999
-1.53961307185504 0.842995922165157
-2.04881042108803 0.505986596006474
-2.46223444398592 0.311652908525377
-1.47278801157809 0.895964451887839
-2.69697855989723 0.228913343670433
-0.892453218792378 1.44790028537119
-0.264586892478697 2.24187424339095
-1.9522969799507 0.561162754596649
-2.37597490476147 0.346851808152044
-2.44857568597363 0.317048273564799
-0.73020724883575 1.63290513782748
-2.67351464319152 0.236364649265625
-4.12460784716349 0.0175259474106962
-2.57613464641666 0.269196445557527
-2.19848179549607 0.427984107903497
-1.37294567524984 0.979067840146391
-0.598291054410721 1.79357199457509
-1.8766835828986 0.607149873643603
-1.6549162229217 0.756512293356842
-1.89671016042597 0.594730542751299
-0.570236487982168 1.82893906725965
-1.74030227775469 0.696400258872007
-3.38531704219 0.0782341451622939
-2.14920136392637 0.452672619130962
-1.35577968456162 0.993839785143047
-2.56691812045888 0.272466571440174
-2.52786296990759 0.286643563534434
-1.02105619013211 1.31097958821935
-2.59658161263745 0.262043393280932
-2.33444622975609 0.364766922390686
-3.10761837454157 0.124688790072075
-1.87415899955646 0.608727806454758
-1.54987011851454 0.835051937317298
-2.78876345726339 0.201417175852508
-2.53816917675994 0.282851856533997
-1.10214878707052 1.22899474261414
-2.56949327684975 0.271549995434223
-2.22399797731557 0.415577094758223
-1.03797494697825 1.29359853101494
-2.23203036655815 0.411724005274962
-1.9002385337566 0.592560408255769
-1.64343816599125 0.764846061211068
-0.864535658137397 1.4787532435647
-3.27265238191626 0.0950667450224509
-4.37779858307403 0.00954728656725048
-2.22986192672811 0.412761720867379
-2.73245666339714 0.2179765712522
-2.62086008038819 0.253730534130429
-2.00125944550117 0.532683500283477
-3.09021063256273 0.128185769477578
-2.67885635473794 0.234652897890568
-1.1062204732406 1.22496617737866
-0.690065519095118 1.68081598275427
-2.76085704486688 0.209503275212033
-1.90974670665321 0.586739089060259
-1.41017647041296 0.947519162680903
-0.352936857794557 2.11727833951713
-2.67708676572913 0.235218952629993
0.426039330638345 3.3659994821021
-0.850824901491598 1.49405419826993
-0.655007510012432 1.7233589146404
-2.35437132610512 0.356091644661639
-3.51653516162175 0.0617040211560594
-0.252691466788316 2.25897767569295
-2.5937684116916 0.263019261186137
-2.88550260735515 0.175173276058983
-2.38482023423096 0.343118235658423
-1.48564371725638 0.885610349521554
-1.2174634802106 1.11812373397428
-3.32154894989222 0.0874437031456663
-1.9063936171014 0.588787554519495
-1.73254572673978 0.70172470431741
-0.51791094847274 1.8960338438874
-1.96283621654491 0.554947011137079
-2.25480104385618 0.400937002108895
-3.70808547964378 0.042727803585012
-1.07980205993842 1.25125408997474
-2.32168826369197 0.370399493024506
-4.77809100693955 0.00328161684053728
-1.32384184621158 1.0217045786168
-1.7515752056135 0.688710168034787
-1.45480171807148 0.910582694696441
-2.38598090378985 0.342630450695755
-1.33168079075184 1.01481931705078
-0.666031847711552 1.70991039380901
-1.12558059161066 1.20592555444742
-3.08721348226955 0.12879537225241
-1.60883641777879 0.790335685432289
-1.64129280921986 0.766410425812071
-0.138199901803584 2.42759489352184
-2.10746541772561 0.474340074874935
-1.59637928268669 0.79964769684346
-2.28307815152844 0.387819257950388
-2.0410565469579 0.510275842792446
-3.84781249125566 0.0321477289715842
-2.933049565556 0.163256668140135
-3.78554004148571 0.0365577303190144
-2.40468300428381 0.334838481083569
-2.17182109418257 0.441221031587663
-0.791123875853274 1.56182481400304
-2.26673894443976 0.395361636484492
-1.98513580988833 0.541950279624067
-1.78256661194484 0.667861504456622
-1.10147787375501 1.22965935442964
-0.830552171983063 1.5168579679377
-2.15631475578981 0.449049382053353
-2.79680135504621 0.199131693786097
-1.7732683234914 0.674071709206601
-2.83603151828469 0.188252609308043
-0.293741330285166 2.20028506627798
-2.46558330605979 0.310340174073916
-3.36252364749141 0.0814333914358291
-2.76617382845623 0.207944481399152
0.363038643328251 3.25225855936933
-0.925707480647497 1.41167748115106
-1.43256589065629 0.928868115991529
-3.92092749124114 0.0275429392521567
-2.48109055710094 0.304313049061209
-2.64969235140889 0.244110044858246
-3.73407459263147 0.0405688906058917
-1.58854700122437 0.80553935847743
-3.86741676635315 0.0308544450196306
-2.81689022943509 0.193503935512549
-1.9804035782561 0.544690794864567
-1.2690279853965 1.07069050298701
-3.35596844725388 0.0823723536156585
-1.76446943406873 0.679983841101675
-3.67968762921609 0.045193472272973
-2.08819927700244 0.484579789768491
-1.18501508835458 1.14864885373972
-3.01437956000347 0.144303700084592
-1.63970565450689 0.767569117727546
-2.03403760989546 0.514179997941879
-1.92656107739744 0.576539692003729
-1.39216999188561 0.962693984937483
-3.56058514778712 0.0568310760295389
-2.58842576795535 0.264879828613847
-3.36350065534754 0.0812941726741077
-3.23372170475975 0.101500057131588
-2.11038988227056 0.472798932688872
-0.729842365584103 1.63333679903282
-2.41815202820962 0.329305529763642
-2.3533968946321 0.356512474725837
-4.74375424736896 0.00361555350995863
-2.76885389006118 0.207161993830326
-1.59095355279716 0.803726052042265
-1.0131489633042 1.31915300487615
-2.35697907022432 0.35496716289753
-2.10605584294466 0.47508413421016
-2.23674457373944 0.409474300922596
-1.34508050615335 1.00311917796554
-2.87725426075228 0.177305234538246
-0.961630600662006 1.37319005711818
-2.745196319204 0.214144976777865
-4.8182544349435 0.00292618955711959
-3.04343283415949 0.137955762512267
0.23903009136909 3.03499990475369
-0.768080451124445 1.5884830340066
-2.73349631072912 0.217662004476735
-3.28262187333659 0.0934717497125984
-3.82304031099626 0.0338459969728857
-2.39110664606682 0.340482190252287
-0.917865263806979 1.4201681423631
-3.42755048575383 0.0725700398016597
-1.96020191713622 0.556496229909847
-1.60023518620855 0.796757632743093
-2.92225255782258 0.165907456770431
-2.11737414167914 0.469132353916829
-3.07429285858164 0.131448834475142
-2.84213306170612 0.186601236689593
-0.659626441131331 1.71771643179778
-1.40987548968875 0.947771528810325
-2.9735104745203 0.153606386921499
-1.92867038157864 0.575268767032315
-2.6448639082883 0.245702268751626
-2.60568549209757 0.258903394927893
-1.52672639897325 0.853046519093297
-2.85155506342667 0.184072461569214
-2.01817313771263 0.523079679106598
-3.64201340969691 0.0486426763487829
-1.17922281007324 1.15415303018186
-3.73709451560261 0.0403239414065929
-3.19157886511051 0.108841308902071
-2.26369482046868 0.39677813543129
-2.31479453887359 0.373468449785074
-2.27315221665338 0.392389021200779
-3.99554151234201 0.023425760703841
-2.09756228479538 0.479584617493165
-2.08707460458891 0.485182206516931
-3.02727091799476 0.141460164631273
-2.72466073581728 0.220346083121469
-3.64862787493636 0.0480220659346982
-1.61234100823467 0.787728865500404
-2.31902789004274 0.371581724255623
-2.27038441067953 0.393669994667094
-2.72345314524733 0.22071481185799
-1.31711974851142 1.02763276555869
-0.443342826907482 1.99420437131951
-4.29720182958168 0.0116488404330275
-2.04337591762202 0.508990219845342
-3.10318830972692 0.125571692309616
-3.30378507833662 0.0901554142969001
-1.67018554863031 0.745519329169494
-1.12697222885201 1.20456416123913
-2.51199498661812 0.292552960473288
-1.77275442326277 0.674416058861625
-0.58514633851283 1.81009035402886
-0.628808063461106 1.75557938688661
-1.34488385616286 1.00329025337231
-1.51951628910723 0.858703914706816
-4.55952989830057 0.00597793531300614
-0.185381779574934 2.35722847421078
-1.49511114610974 0.878035325540453
-0.199170148381838 2.33689776924629
-4.31206655441074 0.0112336124974602
-2.61024759829843 0.257340225435966
-3.05478734685413 0.135533657539796
-2.83803044229003 0.187710407779032
-1.9494971431054 0.562821948016659
-2.55481864652896 0.276803161278062
-1.01175015629361 1.32060222934816
-1.92498118674248 0.577492875228968
-4.22668672927803 0.0138040654914997
-2.73769731670322 0.216394312872235
-1.94702050125647 0.564292393438345
-3.11595934081191 0.123039410359938
-2.0163356229648 0.524117260626671
-1.3004698816551 1.04241137870799
-1.39200015229014 0.962837860032143
-2.84677981575522 0.185350871871898
-2.38560843701091 0.34278693048856
-1.08582030734774 1.24523450277646
-2.34503564057002 0.360137956857967
-2.38220863488497 0.344217594672365
-0.0294707585509895 2.59447011813544
-1.30127436072873 1.04169419231057
-3.04968149511482 0.136618766742737
-2.4291689744401 0.324828587373414
-2.5140436947762 0.291785109990367
-1.69576830774162 0.727339652521123
-1.6994693920538 0.724734211336137
-3.24952506315874 0.0988488438577846
-1.43341239844502 0.9281676676119
-1.59947996545112 0.797323140527014
-1.17159745755609 1.16142466979722
-2.492174039595 0.300057093138269
-2.30554338416839 0.37761501609184
-0.433488829962307 2.00740290012252
-1.69592853808889 0.727226726958662
-1.41359636278895 0.944654713336095
-2.57834191783871 0.268417524034049
0.275504047843784 3.09799110454342
-1.28654798863145 1.05487291974749
-1.86861296647896 0.612203946313247
-0.930281251505908 1.40674020726676
-2.56262992097358 0.273997841380517
-2.0423877683148 0.509537677081715
-2.10382148036387 0.476265217601129
-2.18329058899963 0.435492069992846
-3.43700930197762 0.0713473488729143
-1.67381877208638 0.742919320766614
-1.9109376479799 0.586012684368154
-2.93967217892821 0.161646617758489
-3.00041427667404 0.14743296316832
-1.30735677961515 1.03628202973774
-2.11124662453084 0.47234810036766
-2.49232999949203 0.299997512862058
-2.11200780209424 0.471947805078617
-0.645396751423741 1.73513584811992
-2.79931310423623 0.198421473138567
0.148320809357127 2.88161911814503
